year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,3,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1344.00,345.00,109.67,5.13,107.72,1.56,120.92,14.00,1.00,21108.00,6943.00,690.00,4478.00,42.00,8955.00
2025,3,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2595.00,494.00,171.32,12.28,152.45,1.78,156.18,13.00,1.00,43066.00,18615.00,1358.00,5281.00,63.00,17749.00
2025,3,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",31.00,18.00,8.76,0.76,1.69,0.00,6.79,1.00,0.00,2980.00,1983.00,244.00,57.00,0.00,696.00
2025,3,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1512.00,453.00,126.13,16.95,163.64,0.56,145.73,23.00,7.00,32549.00,8769.00,2675.00,7633.00,17.00,13455.00
2025,3,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",62.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,114.00,57.00,0.00,0.00,0.00,57.00
2025,3,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",31.00,12.00,1.91,1.07,1.49,0.00,7.54,0.00,0.00,1822.00,432.00,460.00,131.00,0.00,799.00
2025,3,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",431.00,109.00,30.89,4.21,16.07,0.00,57.83,11.00,0.00,8721.00,2041.00,1039.00,797.00,0.00,4844.00
2025,3,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1755.00,418.00,103.16,6.44,138.30,0.00,170.10,35.00,1.00,33659.00,7398.00,975.00,9759.00,0.00,15527.00
2025,3,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",62.00,29.00,6.86,0.36,2.83,0.00,18.96,1.00,0.00,1598.00,453.00,47.00,138.00,0.00,960.00
2025,3,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",298.00,83.00,21.69,0.81,19.62,1.00,39.88,8.00,0.00,6227.00,1534.00,75.00,1191.00,30.00,3397.00
2025,3,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",147.00,54.00,24.29,2.27,6.45,0.00,21.00,4.00,1.00,3617.00,1950.00,78.00,289.00,0.00,1300.00
2025,3,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5685.00,1153.00,300.99,28.92,441.45,2.32,379.32,71.00,18.00,94559.00,24823.00,5400.00,23492.00,73.00,40771.00
2025,3,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",242.00,78.00,20.81,2.40,13.91,1.74,39.14,1.00,0.00,5519.00,1157.00,180.00,611.00,67.00,3504.00
2025,3,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",31.00,6.00,2.92,0.00,0.95,0.00,2.14,1.00,0.00,252.00,136.00,0.00,34.00,0.00,82.00
2025,3,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",183.00,43.00,21.01,0.00,4.97,0.00,17.02,3.00,0.00,2694.00,1650.00,0.00,152.00,0.00,892.00
2025,3,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",420.00,86.00,22.92,3.03,15.55,0.00,44.50,9.00,1.00,5953.00,2143.00,972.00,504.00,0.00,2334.00
2025,3,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",657.00,182.00,59.87,5.29,36.57,0.69,79.59,9.00,1.00,13720.00,4824.00,620.00,1675.00,11.00,6590.00
2025,3,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",31.00,6.00,4.03,0.00,0.59,0.00,1.38,0.00,0.00,398.00,313.00,0.00,36.00,0.00,49.00
2025,3,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",79.00,27.00,8.46,1.77,3.75,0.00,13.03,2.00,0.00,1571.00,319.00,309.00,156.00,0.00,787.00
2025,3,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",117.00,19.00,12.41,0.00,1.11,0.00,5.48,0.00,0.00,2051.00,1035.00,0.00,64.00,0.00,952.00
2025,3,AA,American Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",183.00,50.00,21.70,1.72,6.18,0.00,20.39,3.00,0.00,3439.00,1260.00,438.00,266.00,0.00,1475.00
2025,3,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",239.00,64.00,22.85,1.13,7.36,0.00,32.66,9.00,0.00,4517.00,1746.00,68.00,293.00,0.00,2410.00
2025,3,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",305.00,72.00,18.49,1.44,9.57,0.00,42.50,3.00,0.00,3817.00,931.00,73.00,378.00,0.00,2435.00
2025,3,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3947.00,831.00,198.78,28.27,278.75,0.68,324.51,45.00,19.00,79906.00,21684.00,4184.00,14543.00,32.00,39463.00
